0.00,0.00
5.00,5.00
10.00,10.00
15.00,15.00
20.00,20.00
25.00,25.00
30.00,30.00
35.00,35.00
40.00,40.00
45.00,45.00
50.00,50.00
55.00,55.00
60.00,60.00
65.00,65.00
70.00,70.00
75.00,75.00
80.00,80.00
85.00,85.00
90.00,90.00
95.00,95.00
100.00,100.00
105.00,105.00
110.00,110.00
115.00,115.00
120.00,120.00
125.00,125.00
130.00,130.00
135.00,135.00
140.00,140.00
145.00,145.00
150.00,150.00
155.00,155.00
160.00,160.00
165.00,165.00
170.00,170.00
175.00,175.00
180.00,180.00
185.00,185.00
190.00,190.00
195.00,195.00
200.00,200.00
205.00,205.00
210.00,210.00
215.00,215.00
220.00,220.00
225.00,225.00
230.00,230.00
235.00,235.00
240.00,240.00
245.00,245.00
250.00,250.00
255.00,255.00
260.00,260.00
265.00,265.00
270.00,270.00
275.00,275.00
280.00,280.00
285.00,285.00
290.00,290.00
295.00,295.00
300.00,300.00
305.00,305.00
310.00,310.00
315.00,315.00
320.00,320.00
325.00,325.00
330.00,330.00
335.00,335.00
340.00,340.00
345.00,345.00
350.00,350.00
355.00,355.00
360.00,360.00
365.00,365.00
370.00,370.00
375.00,375.00
380.00,380.00
385.00,385.00
390.00,390.00
395.00,395.00
400.00,400.00
405.00,405.00
410.00,410.00
415.00,415.00
420.00,420.00
425.00,425.00
430.00,430.00
435.00,435.00
440.00,440.00
445.00,445.00
450.00,450.00
455.00,455.00
460.00,460.00
465.00,465.00
470.00,470.00
475.00,475.00
480.00,480.00
485.00,485.00
490.00,490.00
495.00,495.00
500.00,500.00
499.00,495.00
498.00,490.00
497.00,485.00
496.00,480.00
495.00,475.00
494.00,470.00
493.00,465.00
492.00,460.00
491.00,455.00
490.00,450.00
489.00,445.00
488.00,440.00
487.00,435.00
486.00,430.00
485.00,425.00
484.00,420.00
483.00,415.00
482.00,410.00
481.00,405.00
480.00,400.00
479.00,395.00
478.00,390.00
477.00,385.00
476.00,380.00
475.00,375.00
474.00,370.00
473.00,365.00
472.00,360.00
471.00,355.00
470.00,350.00
469.00,345.00
468.00,340.00
467.00,335.00
466.00,330.00
465.00,325.00
464.00,320.00
463.00,315.00
462.00,310.00
461.00,305.00
460.00,300.00
459.00,295.00
458.00,290.00
457.00,285.00
456.00,280.00
455.00,275.00
454.00,270.00
453.00,265.00
452.00,260.00
451.00,255.00
450.00,250.00
449.00,245.00
448.00,240.00
447.00,235.00
446.00,230.00
445.00,225.00
444.00,220.00
443.00,215.00
442.00,210.00
441.00,205.00
440.00,200.00
439.00,195.00
438.00,190.00
437.00,185.00
436.00,180.00
435.00,175.00
434.00,170.00
433.00,165.00
432.00,160.00
431.00,155.00
430.00,150.00
429.00,145.00
428.00,140.00
427.00,135.00
426.00,130.00
425.00,125.00
424.00,120.00
423.00,115.00
422.00,110.00
421.00,105.00
420.00,100.00
419.00,95.00
418.00,90.00
417.00,85.00
416.00,80.00
415.00,75.00
414.00,70.00
413.00,65.00
412.00,60.00
411.00,55.00
410.00,50.00
409.00,45.00
408.00,40.00
407.00,35.00
406.00,30.00
405.00,25.00
404.00,20.00
403.00,15.00
402.00,10.00
401.00,5.00
400.00,0.00
399.00,3.00
398.00,6.00
397.00,9.00
396.00,12.00
395.00,15.00
394.00,18.00
393.00,21.00
392.00,24.00
391.00,27.00
390.00,30.00
389.00,33.00
388.00,36.00
387.00,39.00
386.00,42.00
385.00,45.00
384.00,48.00
383.00,51.00
382.00,54.00
381.00,57.00
380.00,60.00
379.00,63.00
378.00,66.00
377.00,69.00
376.00,72.00
375.00,75.00
374.00,78.00
373.00,81.00
372.00,84.00
371.00,87.00
370.00,90.00
369.00,93.00
368.00,96.00
367.00,99.00
366.00,102.00
365.00,105.00
364.00,108.00
363.00,111.00
362.00,114.00
361.00,117.00
360.00,120.00
359.00,123.00
358.00,126.00
357.00,129.00
356.00,132.00
355.00,135.00
354.00,138.00
353.00,141.00
352.00,144.00
351.00,147.00
350.00,150.00
349.00,153.00
348.00,156.00
347.00,159.00
346.00,162.00
345.00,165.00
344.00,168.00
343.00,171.00
342.00,174.00
341.00,177.00
340.00,180.00
339.00,183.00
338.00,186.00
337.00,189.00
336.00,192.00
335.00,195.00
334.00,198.00
333.00,201.00
332.00,204.00
331.00,207.00
330.00,210.00
329.00,213.00
328.00,216.00
327.00,219.00
326.00,222.00
325.00,225.00
324.00,228.00
323.00,231.00
322.00,234.00
321.00,237.00
320.00,240.00
319.00,243.00
318.00,246.00
317.00,249.00
316.00,252.00
315.00,255.00
314.00,258.00
313.00,261.00
312.00,264.00
311.00,267.00
310.00,270.00
309.00,273.00
308.00,276.00
307.00,279.00
306.00,282.00
305.00,285.00
304.00,288.00
303.00,291.00
302.00,294.00
301.00,297.00
300.00,300.00
298.00,300.00
296.00,300.00
294.00,300.00
292.00,300.00
290.00,300.00
288.00,300.00
286.00,300.00
284.00,300.00
282.00,300.00
280.00,300.00
278.00,300.00
276.00,300.00
274.00,300.00
272.00,300.00
270.00,300.00
268.00,300.00
266.00,300.00
264.00,300.00
262.00,300.00
260.00,300.00
258.00,300.00
256.00,300.00
254.00,300.00
252.00,300.00
250.00,300.00
248.00,300.00
246.00,300.00
244.00,300.00
242.00,300.00
240.00,300.00
238.00,300.00
236.00,300.00
234.00,300.00
232.00,300.00
230.00,300.00
228.00,300.00
226.00,300.00
224.00,300.00
222.00,300.00
220.00,300.00
218.00,300.00
216.00,300.00
214.00,300.00
212.00,300.00
210.00,300.00
208.00,300.00
206.00,300.00
204.00,300.00
202.00,300.00
200.00,300.00
198.00,300.00
196.00,300.00
194.00,300.00
192.00,300.00
190.00,300.00
188.00,300.00
186.00,300.00
184.00,300.00
182.00,300.00
180.00,300.00
178.00,300.00
176.00,300.00
174.00,300.00
172.00,300.00
170.00,300.00
168.00,300.00
166.00,300.00
164.00,300.00
162.00,300.00
160.00,300.00
158.00,300.00
156.00,300.00
154.00,300.00
152.00,300.00
150.00,300.00
148.00,300.00
146.00,300.00
144.00,300.00
142.00,300.00
140.00,300.00
138.00,300.00
136.00,300.00
134.00,300.00
132.00,300.00
130.00,300.00
128.00,300.00
126.00,300.00
124.00,300.00
122.00,300.00
120.00,300.00
118.00,300.00
116.00,300.00
114.00,300.00
112.00,300.00
110.00,300.00
108.00,300.00
106.00,300.00
104.00,300.00
102.00,300.00
100.00,300.00
99.00,297.00
98.00,294.00
97.00,291.00
96.00,288.00
95.00,285.00
94.00,282.00
93.00,279.00
92.00,276.00
91.00,273.00
