0.00,0.00
4.00,4.00
8.00,8.00
12.00,12.00
16.00,16.00
20.00,20.00
24.00,24.00
28.00,28.00
32.00,32.00
36.00,36.00
40.00,40.00
44.00,44.00
48.00,48.00
52.00,52.00
56.00,56.00
60.00,60.00
64.00,64.00
68.00,68.00
72.00,72.00
76.00,76.00
80.00,80.00
84.00,84.00
88.00,88.00
92.00,92.00
96.00,96.00
100.00,100.00
104.00,104.00
108.00,108.00
112.00,112.00
116.00,116.00
120.00,120.00
124.00,124.00
128.00,128.00
132.00,132.00
136.00,136.00
140.00,140.00
144.00,144.00
148.00,148.00
152.00,152.00
156.00,156.00
160.00,160.00
164.00,164.00
168.00,168.00
172.00,172.00
176.00,176.00
180.00,180.00
184.00,184.00
188.00,188.00
192.00,192.00
196.00,196.00
200.00,200.00
200.00,202.00
200.00,204.00
200.00,206.00
200.00,208.00
200.00,210.00
200.00,212.00
200.00,214.00
200.00,216.00
200.00,218.00
200.00,220.00
200.00,222.00
200.00,224.00
200.00,226.00
200.00,228.00
200.00,230.00
200.00,232.00
200.00,234.00
200.00,236.00
200.00,238.00
200.00,240.00
200.00,242.00
200.00,244.00
200.00,246.00
200.00,248.00
200.00,250.00
200.00,252.00
200.00,254.00
200.00,256.00
200.00,258.00
200.00,260.00
200.00,262.00
200.00,264.00
200.00,266.00
200.00,268.00
200.00,270.00
200.00,272.00
200.00,274.00
200.00,276.00
200.00,278.00
200.00,280.00
200.00,282.00
200.00,284.00
200.00,286.00
200.00,288.00
200.00,290.00
200.00,292.00
200.00,294.00
200.00,296.00
200.00,298.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,300.00
200.00,298.00
200.00,296.00
200.00,294.00
200.00,292.00
200.00,290.00
200.00,288.00
200.00,286.00
200.00,284.00
200.00,282.00
200.00,280.00
200.00,278.00
200.00,276.00
200.00,274.00
200.00,272.00
200.00,270.00
200.00,268.00
200.00,266.00
200.00,264.00
200.00,262.00
200.00,260.00
200.00,258.00
200.00,256.00
200.00,254.00
200.00,252.00
200.00,250.00
200.00,248.00
200.00,246.00
200.00,244.00
200.00,242.00
200.00,240.00
200.00,238.00
200.00,236.00
200.00,234.00
200.00,232.00
200.00,230.00
200.00,228.00
200.00,226.00
200.00,224.00
200.00,222.00
200.00,220.00
200.00,218.00
200.00,216.00
200.00,214.00
200.00,212.00
200.00,210.00
200.00,208.00
200.00,206.00
200.00,204.00
200.00,202.00
200.00,200.00
198.00,198.00
196.00,196.00
194.00,194.00
192.00,192.00
190.00,190.00
188.00,188.00
186.00,186.00
184.00,184.00
182.00,182.00
180.00,180.00
178.00,178.00
176.00,176.00
174.00,174.00
172.00,172.00
170.00,170.00
168.00,168.00
166.00,166.00
164.00,164.00
162.00,162.00
160.00,160.00
158.00,158.00
156.00,156.00
154.00,154.00
152.00,152.00
150.00,150.00
148.00,148.00
146.00,146.00
144.00,144.00
142.00,142.00
140.00,140.00
138.00,138.00
136.00,136.00
134.00,134.00
132.00,132.00
130.00,130.00
128.00,128.00
126.00,126.00
124.00,124.00
122.00,122.00
120.00,120.00
118.00,118.00
116.00,116.00
114.00,114.00
112.00,112.00
110.00,110.00
108.00,108.00
106.00,106.00
104.00,104.00
102.00,102.00
100.00,100.00
99.00,99.00
98.00,98.00
97.00,97.00
96.00,96.00
95.00,95.00
94.00,94.00
93.00,93.00
92.00,92.00
91.00,91.00
90.00,90.00
89.00,89.00
88.00,88.00
87.00,87.00
86.00,86.00
