0.00,0.00
8.00,8.00
16.00,16.00
24.00,24.00
32.00,32.00
40.00,40.00
48.00,48.00
56.00,56.00
64.00,64.00
72.00,72.00
80.00,80.00
88.00,88.00
96.00,96.00
104.00,104.00
112.00,112.00
120.00,120.00
128.00,128.00
136.00,136.00
144.00,144.00
152.00,152.00
160.00,160.00
168.00,168.00
176.00,176.00
184.00,184.00
192.00,192.00
200.00,200.00
208.00,208.00
216.00,216.00
224.00,224.00
232.00,232.00
240.00,240.00
248.00,248.00
256.00,256.00
264.00,264.00
272.00,272.00
280.00,280.00
288.00,288.00
296.00,296.00
304.00,304.00
312.00,312.00
320.00,320.00
328.00,328.00
336.00,336.00
344.00,344.00
352.00,352.00
360.00,360.00
368.00,368.00
376.00,376.00
384.00,384.00
392.00,392.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
400.00,400.00
